TAXONOMIC ORDER,COMMON NAME,OBSERVATION COUNT,LATITUDE,LONGITUDE,OBSERVATION DATE,TIME OBSERVATIONS STARTED
526,Harlequin Duck,5,47.7101047,-121.3770497,6/21/15,9:00:00
526,Harlequin Duck,X,47.7056146,-121.3097477,6/19/15,
526,Harlequin Duck,1,47.7087349,-121.376406,6/21/15,11:13:00
526,Harlequin Duck,3,47.7087349,-121.376406,6/17/15,14:30:00
526,Harlequin Duck,1,47.5102442,-122.4645996,7/7/15,12:34:00
526,Harlequin Duck,1,47.7087349,-121.376406,7/7/15,16:00:00
526,Harlequin Duck,1,47.5833866,-122.3709583,8/27/15,19:46:00
526,Harlequin Duck,1,47.5833866,-122.3709583,8/26/15,19:15:00
526,Harlequin Duck,4,47.663868,-122.4215317,8/28/15,4:30:00
526,Harlequin Duck,4,47.7288314,-121.4090377,8/1/15,6:30:00
526,Harlequin Duck,1,47.6618703,-122.4355298,9/11/15,8:08:00
526,Harlequin Duck,6,47.663868,-122.4215317,9/14/15,7:35:00
526,Harlequin Duck,12,47.5954095,-122.3862997,9/26/15,8:37:00
526,Harlequin Duck,7,47.5721935,-122.413466,9/26/15,11:00:00
526,Harlequin Duck,1,47.5232362,-122.3943123,9/24/15,18:40:00
526,Harlequin Duck,1,47.663868,-122.4215317,9/17/15,6:45:00
526,Harlequin Duck,4,47.663868,-122.4215317,9/10/15,6:14:00
526,Harlequin Duck,4,47.663868,-122.4215317,9/10/15,6:14:00
526,Harlequin Duck,4,47.663868,-122.4215317,9/10/15,6:14:00
526,Harlequin Duck,2,47.40234,-122.33128,9/24/15,9:00:00
526,Harlequin Duck,6,47.5726544,-122.4140185,9/24/15,14:30:00
526,Harlequin Duck,1,47.6618703,-122.4355298,9/11/15,8:08:00
526,Harlequin Duck,4,47.5726544,-122.4140185,9/22/15,17:00:00
526,Harlequin Duck,1,47.5232362,-122.3943123,9/24/15,18:40:00
526,Harlequin Duck,7,47.5726544,-122.4140185,10/25/15,13:29:00
526,Harlequin Duck,2,47.663868,-122.4215317,10/25/15,7:40:00
526,Harlequin Duck,3,47.6618703,-122.4355298,10/16/15,9:00:00
526,Harlequin Duck,2,47.663868,-122.4215317,10/17/15,7:27:00
526,Harlequin Duck,4,47.663868,-122.4215317,10/16/15,7:45:00
526,Harlequin Duck,4,47.40234,-122.33128,10/9/15,9:56:00
526,Harlequin Duck,6,47.6618703,-122.4355298,10/18/15,11:30:00
526,Harlequin Duck,2,47.663868,-122.4215317,10/17/15,7:27:00
526,Harlequin Duck,2,47.663868,-122.4215317,10/20/15,7:15:00
526,Harlequin Duck,1,47.38719,-122.37567,10/16/15,13:48:00
526,Harlequin Duck,2,47.5726544,-122.4140185,10/1/15,8:25:00
526,Harlequin Duck,3,47.5302762,-122.3955921,10/1/15,8:55:00
526,Harlequin Duck,1,47.5302762,-122.3955921,10/10/15,11:50:00
526,Harlequin Duck,3,47.6618703,-122.4355298,10/11/15,7:10:00
526,Harlequin Duck,1,47.663868,-122.4215317,10/11/15,8:30:00
526,Harlequin Duck,10,47.6571053,-122.4213517,10/11/15,7:00:00
526,Harlequin Duck,3,47.5102442,-122.4645996,10/3/15,8:22:00
526,Harlequin Duck,2,47.663868,-122.4215317,10/2/15,6:40:00
526,Harlequin Duck,2,47.40234,-122.33128,10/23/15,17:30:00
526,Harlequin Duck,15,47.5726544,-122.4140185,10/24/15,8:34:00
526,Harlequin Duck,4,47.6618703,-122.4355298,10/11/15,7:45:00
526,Harlequin Duck,2,47.663868,-122.4215317,10/4/15,7:02:00
526,Harlequin Duck,3,47.5102442,-122.4645996,10/3/15,8:22:00
526,Harlequin Duck,6,47.40234,-122.33128,10/15/15,9:43:00
526,Harlequin Duck,2,47.5302762,-122.3955921,11/1/15,15:00:00
526,Harlequin Duck,3,47.3733968,-122.3236098,11/6/15,15:11:00
526,Harlequin Duck,1,47.663868,-122.4215317,11/15/15,8:30:00
526,Harlequin Duck,1,47.3733968,-122.3236098,11/7/15,14:09:00
526,Harlequin Duck,4,47.5841938,-122.4005256,11/7/15,11:30:00
526,Harlequin Duck,2,47.5726317,-122.4141097,11/28/15,11:13:00
526,Harlequin Duck,6,47.5841938,-122.4005256,11/26/15,9:58:00
526,Harlequin Duck,21,47.5726544,-122.4140185,11/8/15,13:20:00
526,Harlequin Duck,10,47.5726544,-122.4140185,11/8/15,13:30:00
526,Harlequin Duck,1,47.3733968,-122.3236098,11/7/15,14:09:00
526,Harlequin Duck,10,47.5726544,-122.4140185,11/7/15,11:30:00
526,Harlequin Duck,4,47.40234,-122.33128,11/21/15,9:50:00
526,Harlequin Duck,1,47.386887,-122.3266697,11/21/15,11:10:00
526,Harlequin Duck,6,47.5726317,-122.4141097,11/21/15,10:06:00
526,Harlequin Duck,4,47.5841938,-122.4005256,11/27/15,7:00:00
526,Harlequin Duck,1,47.663868,-122.4215317,11/11/15,8:11:00
526,Harlequin Duck,1,47.663868,-122.4215317,11/11/15,8:11:00
526,Harlequin Duck,4,47.40234,-122.33128,11/15/15,13:15:00
526,Harlequin Duck,4,47.40234,-122.33128,11/1/15,12:50:00
526,Harlequin Duck,4,47.5232362,-122.3943123,11/22/15,13:36:00
526,Harlequin Duck,2,47.5841938,-122.4005256,11/22/15,7:45:00
526,Harlequin Duck,5,47.5841938,-122.4005256,11/29/15,7:00:00
526,Harlequin Duck,1,47.6618703,-122.4355298,11/1/15,7:00:00
526,Harlequin Duck,2,47.5302762,-122.3955921,11/1/15,15:00:00
526,Harlequin Duck,2,47.7635752,-122.3851633,11/11/15,10:30:00
526,Harlequin Duck,8,47.5669131,-122.4108696,11/11/15,11:52:00
526,Harlequin Duck,3,47.5302762,-122.3955921,11/22/15,11:15:00
526,Harlequin Duck,2,47.4904911,-122.3655956,11/14/15,8:24:00
526,Harlequin Duck,1,47.7635752,-122.3851633,11/14/15,10:45:00
526,Harlequin Duck,4,47.5302762,-122.3955921,11/11/15,
526,Harlequin Duck,4,47.5402193,-122.3970294,11/11/15,
526,Harlequin Duck,7,47.7739592,-122.3925439,11/14/15,8:55:00
526,Harlequin Duck,1,47.6618703,-122.4355298,11/15/15,9:55:00
526,Harlequin Duck,1,47.47795,-122.362434,11/27/15,11:50:00
526,Harlequin Duck,1,47.47795,-122.362434,11/27/15,11:50:00
526,Harlequin Duck,2,47.6046584,-122.4168777,12/20/15,10:20:00
526,Harlequin Duck,2,47.5726317,-122.4141097,12/19/15,9:59:00
526,Harlequin Duck,2,47.5841938,-122.4005256,12/25/15,15:20:00
526,Harlequin Duck,1,47.7635752,-122.3851633,12/16/15,10:15:00
526,Harlequin Duck,4,47.563362,-122.4064708,12/22/15,12:06:00
526,Harlequin Duck,9,47.3733968,-122.3236098,12/22/15,9:00:00
526,Harlequin Duck,2,47.3885078,-122.3736084,12/16/15,9:20:00
526,Harlequin Duck,5,47.5726544,-122.4140185,12/2/15,11:45:00
526,Harlequin Duck,3,47.5302762,-122.3955921,12/29/15,8:35:00
526,Harlequin Duck,2,47.5841938,-122.4005256,12/28/15,13:00:00
526,Harlequin Duck,2,47.5841938,-122.4005256,12/28/15,13:30:00
526,Harlequin Duck,1,47.40234,-122.33128,12/28/15,11:30:00
526,Harlequin Duck,4,47.5302762,-122.3955921,12/19/15,14:15:00
526,Harlequin Duck,13,47.5302762,-122.3955921,12/30/15,10:15:00
526,Harlequin Duck,1,47.631286,-122.395435,12/6/15,10:47:00
526,Harlequin Duck,2,47.5302762,-122.3955921,1/5/16,11:00:00
526,Harlequin Duck,2,47.38851,-122.37361,1/25/16,13:40:00
526,Harlequin Duck,2,47.40234,-122.33128,1/8/16,15:15:00
526,Harlequin Duck,1,47.40234,-122.33128,1/8/16,8:07:00
526,Harlequin Duck,5,47.563362,-122.4064708,1/17/16,14:39:00
526,Harlequin Duck,5,47.563362,-122.4064708,1/17/16,14:43:00
526,Harlequin Duck,2,47.563362,-122.4064708,1/9/16,13:59:00
526,Harlequin Duck,2,47.5841938,-122.4005256,1/17/16,12:10:00
526,Harlequin Duck,2,47.3733968,-122.3236098,1/26/16,9:50:00
526,Harlequin Duck,2,47.563362,-122.4064708,1/1/16,10:29:00
526,Harlequin Duck,10,47.5302762,-122.3955921,1/1/16,13:39:00
526,Harlequin Duck,5,47.5726317,-122.4141097,1/1/16,9:45:00
526,Harlequin Duck,2,47.40234,-122.33128,1/9/16,11:07:00
526,Harlequin Duck,7,47.40234,-122.33128,1/9/16,12:34:00
526,Harlequin Duck,6,47.563362,-122.4064708,1/27/16,10:35:00
526,Harlequin Duck,6,47.563362,-122.4064708,1/27/16,10:35:00
526,Harlequin Duck,4,47.5726544,-122.4140185,1/1/16,14:30:00
526,Harlequin Duck,2,47.5628206,-122.3477372,1/9/16,10:00:00
526,Harlequin Duck,6,47.5302762,-122.3955921,1/7/16,10:00:00
526,Harlequin Duck,2,47.5726544,-122.4140185,1/18/16,15:00:00
526,Harlequin Duck,2,47.7635752,-122.3851633,1/18/16,10:45:00
526,Harlequin Duck,2,47.5726544,-122.4140185,1/18/16,10:47:00
526,Harlequin Duck,8,47.5726544,-122.4140185,1/1/16,13:11:00
526,Harlequin Duck,2,47.5726544,-122.4140185,1/18/16,10:47:00
526,Harlequin Duck,2,47.631286,-122.395435,1/2/16,9:56:00
526,Harlequin Duck,12,47.5302762,-122.3955921,1/10/16,11:50:00
526,Harlequin Duck,2,47.5302762,-122.3955921,1/20/16,9:30:00
526,Harlequin Duck,8,47.5302762,-122.3955921,1/30/16,9:09:00
526,Harlequin Duck,7,47.40234,-122.33128,1/30/16,10:40:00
526,Harlequin Duck,8,47.3733968,-122.3236098,1/30/16,9:50:00
526,Harlequin Duck,4,47.3733968,-122.3236098,1/30/16,10:13:00
526,Harlequin Duck,9,47.450728,-122.3791122,1/3/16,6:30:00
526,Harlequin Duck,5,47.5726544,-122.4140185,1/3/16,11:59:00
526,Harlequin Duck,2,47.563362,-122.4064708,1/11/16,9:40:00
526,Harlequin Duck,4,47.39593,-122.325991,1/3/16,13:50:00
526,Harlequin Duck,3,47.40234,-122.33128,1/3/16,8:00:00
526,Harlequin Duck,8,47.360801,-122.323343,1/3/16,10:37:00
526,Harlequin Duck,1,47.402519,-122.330786,1/3/16,11:22:00
526,Harlequin Duck,6,47.3733968,-122.3236098,1/3/16,11:31:00
526,Harlequin Duck,6,47.5302762,-122.3955921,1/31/16,9:04:00
526,Harlequin Duck,8,47.527281,-122.396292,1/31/16,8:45:00
526,Harlequin Duck,4,47.5402193,-122.3970294,1/3/16,13:30:00
526,Harlequin Duck,1,47.40234,-122.33128,1/13/16,14:02:00
526,Harlequin Duck,1,47.563362,-122.4064708,1/31/16,11:45:00
526,Harlequin Duck,2,47.594588,-122.3904419,1/31/16,13:00:00
526,Harlequin Duck,2,47.3733968,-122.3236098,1/27/16,14:00:00
526,Harlequin Duck,1,47.40234,-122.33128,1/27/16,15:15:00
526,Harlequin Duck,5,47.5302762,-122.3955921,1/31/16,8:45:00
526,Harlequin Duck,1,47.40234,-122.33128,1/2/16,9:15:00
526,Harlequin Duck,1,47.40234,-122.33128,1/2/16,9:15:00
526,Harlequin Duck,1,47.7126411,-122.377647,1/14/16,6:55:00
526,Harlequin Duck,16,47.40234,-122.33128,1/18/16,8:09:00
526,Harlequin Duck,1,47.40234,-122.33128,1/23/16,13:48:00
526,Harlequin Duck,1,47.40234,-122.33128,1/8/16,8:07:00
526,Harlequin Duck,6,47.3733968,-122.3236098,1/3/16,11:31:00
526,Harlequin Duck,3,47.40234,-122.33128,1/3/16,8:00:00
526,Harlequin Duck,1,47.402519,-122.330786,1/3/16,11:22:00
526,Harlequin Duck,8,47.360801,-122.323343,1/3/16,10:37:00
526,Harlequin Duck,4,47.39593,-122.325991,1/3/16,13:50:00
526,Harlequin Duck,4,47.40234,-122.33128,1/24/16,8:53:00
526,Harlequin Duck,2,47.40234,-122.33128,1/15/16,11:20:00
526,Harlequin Duck,4,47.3733968,-122.3236098,1/24/16,10:15:00
526,Harlequin Duck,1,47.5232362,-122.3943123,1/16/16,10:41:00
526,Harlequin Duck,3,47.5197512,-122.4285507,1/25/16,8:20:00
526,Harlequin Duck,3,47.5197512,-122.4285507,1/25/16,8:20:00
526,Harlequin Duck,2,47.40234,-122.33128,1/24/16,12:50:00
526,Harlequin Duck,4,47.5669131,-122.4108696,2/21/16,8:09:00
526,Harlequin Duck,2,47.5302762,-122.3955921,2/17/16,10:00:00
526,Harlequin Duck,1,47.7126411,-122.377647,2/14/16,14:45:00
526,Harlequin Duck,4,47.5302762,-122.3955921,2/23/16,8:00:00
526,Harlequin Duck,6,47.5271,-122.39618,2/7/16,7:45:00
526,Harlequin Duck,2,47.5841938,-122.4005256,2/7/16,11:25:00
526,Harlequin Duck,2,47.418284,-122.439905,2/15/16,11:09:00
526,Harlequin Duck,2,47.631286,-122.395435,2/6/16,12:10:00
526,Harlequin Duck,3,47.5102442,-122.4645996,2/15/16,16:05:00
526,Harlequin Duck,7,47.566363,-122.4087024,2/23/16,9:40:00
526,Harlequin Duck,2,47.5841938,-122.4005256,2/7/16,11:25:00
526,Harlequin Duck,5,47.5102442,-122.4645996,2/15/16,16:05:00
526,Harlequin Duck,4,47.6938189,-122.3385572,2/16/16,14:00:00
526,Harlequin Duck,1,47.3733968,-122.3236098,2/9/16,14:20:00
526,Harlequin Duck,1,47.7126411,-122.377647,2/17/16,8:35:00
526,Harlequin Duck,2,47.5302762,-122.3955921,2/17/16,10:00:00
526,Harlequin Duck,5,47.40234,-122.33128,2/10/16,15:00:00
526,Harlequin Duck,4,47.4658333,-122.4336111,2/27/16,15:00:00
526,Harlequin Duck,1,47.372826,-122.324459,2/27/16,10:20:00
526,Harlequin Duck,2,47.6291071,-122.3914284,2/19/16,14:35:00
526,Harlequin Duck,4,47.3733968,-122.3236098,2/27/16,10:10:00
526,Harlequin Duck,4,47.3733968,-122.3236098,2/27/16,10:10:00
526,Harlequin Duck,1,47.7126411,-122.377647,2/4/16,9:00:00
526,Harlequin Duck,4,47.3733968,-122.3236098,2/27/16,10:10:00
526,Harlequin Duck,2,47.5402193,-122.3970294,2/19/16,
526,Harlequin Duck,3,47.5102442,-122.4645996,3/1/16,12:40:00
526,Harlequin Duck,4,47.5402193,-122.3970294,3/25/16,
526,Harlequin Duck,3,47.5302762,-122.3955921,3/25/16,9:00:00
526,Harlequin Duck,2,47.631286,-122.395435,3/4/16,12:55:00
526,Harlequin Duck,6,47.5726544,-122.4140185,3/16/16,12:00:00
526,Harlequin Duck,4,47.5302762,-122.3955921,3/26/16,7:00:00
526,Harlequin Duck,5,47.5302762,-122.3955921,3/3/16,9:29:00
526,Harlequin Duck,6,47.5726544,-122.4140185,3/18/16,17:00:00
526,Harlequin Duck,2,47.7739592,-122.3925439,3/27/16,11:10:00
526,Harlequin Duck,2,47.7739592,-122.3925439,3/4/16,9:53:00
526,Harlequin Duck,X,47.3733968,-122.3236098,3/19/16,14:15:00
526,Harlequin Duck,3,47.7635752,-122.3851633,3/20/16,9:15:00
526,Harlequin Duck,2,47.5726544,-122.4140185,3/20/16,14:59:00
526,Harlequin Duck,3,47.5102442,-122.4645996,3/1/16,12:40:00
526,Harlequin Duck,6,47.5232362,-122.3943123,3/22/16,10:54:00
526,Harlequin Duck,2,47.7635752,-122.3851633,3/28/16,7:30:00
526,Harlequin Duck,1,47.7097327,-122.3777175,3/6/16,8:30:00
526,Harlequin Duck,2,47.563362,-122.4064708,3/5/16,11:15:00
526,Harlequin Duck,2,47.7635752,-122.3851633,3/29/16,11:38:00
526,Harlequin Duck,2,47.52353,-122.391118,3/29/16,18:52:00
526,Harlequin Duck,1,47.7635752,-122.3851633,3/27/16,7:55:00
526,Harlequin Duck,1,47.7126411,-122.377647,3/23/16,8:50:00
526,Harlequin Duck,1,47.7635752,-122.3851633,3/23/16,7:30:00
526,Harlequin Duck,2,47.7635752,-122.3851633,3/30/16,10:17:00
526,Harlequin Duck,9,47.3733968,-122.3236098,3/8/16,13:55:00
526,Harlequin Duck,2,47.7739592,-122.3925439,3/31/16,15:10:00
526,Harlequin Duck,4,47.5726544,-122.4140185,3/30/16,14:31:00
526,Harlequin Duck,2,47.3733968,-122.3236098,3/15/16,16:50:00
526,Harlequin Duck,1,47.7126411,-122.377647,3/16/16,8:00:00
526,Harlequin Duck,4,47.7126411,-122.377647,3/25/16,11:43:00
526,Harlequin Duck,2,47.7635752,-122.3851633,3/25/16,9:45:00
526,Harlequin Duck,4,47.527382,-122.393544,3/31/16,7:49:00
526,Harlequin Duck,5,47.527382,-122.393544,4/1/16,8:03:00
526,Harlequin Duck,2,47.7635752,-122.3851633,4/15/16,7:55:00
526,Harlequin Duck,5,47.7635752,-122.3851633,4/15/16,7:40:00
526,Harlequin Duck,6,47.7635752,-122.3851633,4/2/16,10:08:00
526,Harlequin Duck,2,47.7635752,-122.3851633,4/15/16,14:00:00
526,Harlequin Duck,20,47.563237,-122.409756,4/17/16,11:30:00
526,Harlequin Duck,6,47.7635752,-122.3851633,4/2/16,8:15:00
526,Harlequin Duck,2,47.3733968,-122.3236098,4/16/16,11:57:00
526,Harlequin Duck,1,47.663868,-122.4215317,4/16/16,6:05:00
526,Harlequin Duck,3,47.663868,-122.4215317,4/30/16,5:30:00
526,Harlequin Duck,3,47.663868,-122.4215317,4/30/16,5:30:00
526,Harlequin Duck,2,47.7635752,-122.3851633,4/16/16,7:45:00
526,Harlequin Duck,1,47.663868,-122.4215317,4/16/16,6:15:00
526,Harlequin Duck,3,47.663868,-122.4215317,4/30/16,5:30:00
526,Harlequin Duck,4,47.4658333,-122.4336111,4/10/16,17:30:00
526,Harlequin Duck,X,47.7056146,-121.3097477,4/8/16,
526,Harlequin Duck,1,47.5841938,-122.4005256,4/22/16,13:03:00
526,Harlequin Duck,3,47.663868,-122.4215317,4/30/16,5:30:00
526,Harlequin Duck,1,47.7126411,-122.377647,4/12/16,7:45:00
526,Harlequin Duck,4,47.7739592,-122.3925439,4/5/16,9:52:00
526,Harlequin Duck,2,47.7635752,-122.3851633,4/4/16,7:00:00
526,Harlequin Duck,4,47.3885078,-122.3736084,4/3/16,12:30:00
526,Harlequin Duck,1,47.7635752,-122.3851633,4/11/16,6:50:00
526,Harlequin Duck,3,47.663868,-122.4215317,4/30/16,5:30:00
526,Harlequin Duck,3,47.663868,-122.4215317,4/30/16,5:30:00
526,Harlequin Duck,X,47.7056146,-121.3097477,4/29/16,
526,Harlequin Duck,5,47.7635752,-122.3851633,4/6/16,7:00:00
526,Harlequin Duck,9,47.563362,-122.4064708,4/13/16,17:30:00
526,Harlequin Duck,3,47.7635752,-122.3851633,4/1/16,7:05:00
526,Harlequin Duck,2,47.566363,-122.4087024,4/6/16,7:50:00
526,Harlequin Duck,3,47.663868,-122.4215317,4/8/16,9:28:00
526,Harlequin Duck,2,47.566363,-122.4087024,4/6/16,7:50:00
526,Harlequin Duck,5,47.7635752,-122.3851633,4/8/16,7:00:00
526,Harlequin Duck,2,47.466617,-121.758867,5/19/16,13:38:00
526,Harlequin Duck,1,47.6618703,-122.4355298,5/21/16,5:15:00
526,Harlequin Duck,3,47.663868,-122.4215317,5/31/16,5:29:00
526,Harlequin Duck,2,47.527382,-122.393544,5/5/16,7:18:00
526,Harlequin Duck,1,47.663868,-122.4215317,5/29/16,6:50:00
526,Harlequin Duck,1,47.663868,-122.4215317,6/26/16,5:25:00
526,Harlequin Duck,1,47.1605841,-121.9071507,6/28/16,14:40:00
526,Harlequin Duck,1,47.4786463,-121.7223258,6/4/16,17:30:00
526,Harlequin Duck,X,47.7056146,-121.3097477,7/9/16,
